obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""1771.4988375""","=""0.0000022""","=""""","=""7.9160e+04""","=""3.7243e-03""","=""6.5160e-01""","=""-1.95183""",AAA,"=""[23.7078923433]""","=""[24.40777537914]""","=""1s.4p""","=""3P*""","=""1""","=""1s.9s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1771.5334609""","=""0.0000022""","=""""","=""2.6387e+04""","=""3.7245e-03""","=""2.1722e-01""","=""-2.42893""",AAA,"=""[23.7079060221]""","=""[24.40777537914]""","=""1s.4p""","=""3P*""","=""0""","=""1s.9s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1813.81643344""","=""0.00000023""","=""""","=""1.9866e+04""","=""5.8790e-04""","=""1.7553e-01""","=""-2.53172""",AAA,"=""[23.73633503536]""","=""[24.419889314325]""","=""1s.4d""","=""1D""","=""2""","=""1s.9p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.39914175""","=""0.00000010""","=""""","=""7.884e+03""","=""3.891e-04""","=""1.627e-01""","=""-2.5648""",AA,"=""[23.73609019010]""","=""[24.4194249403235]""","=""1s.4d""","=""3D""","=""3""","=""1s.9f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.39953703""","=""0.00000010""","=""""","=""6.028e+04""","=""4.165e-03""","=""1.244e+00""","=""-1.6814""",AA,"=""[23.73609033897]""","=""[24.4194249403235]""","=""1s.4d""","=""3D""","=""2""","=""1s.9f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.39953758""","=""0.00000010""","=""""","=""1.3874e+03""","=""4.8910e-05""","=""2.0450e-02""","=""-3.46551""",AAA,"=""[23.73609019010]""","=""[24.4194247912483]""","=""1s.4d""","=""3D""","=""3""","=""1s.9f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.39978635""","=""0.00000010""","=""""","=""3.1216e+05""","=""1.9808e-02""","=""8.2823e+00""","=""-0.85806""",AAA,"=""[23.73609019010]""","=""[24.4194246975540]""","=""1s.4d""","=""3D""","=""3""","=""1s.9f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.39992216""","=""0.00000010""","=""""","=""2.6801e+04""","=""1.3227e-03""","=""5.5307e-01""","=""-2.03343""",AAA,"=""[23.73609019010]""","=""[24.4194246464065]""","=""1s.4d""","=""3D""","=""3""","=""1s.9f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.39993285""","=""0.00000010""","=""""","=""4.8552e+04""","=""2.3962e-03""","=""7.1566e-01""","=""-1.92150""",AAA,"=""[23.73609033897]""","=""[24.4194247912483]""","=""1s.4d""","=""3D""","=""2""","=""1s.9f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.40031744""","=""0.00000010""","=""""","=""2.1720e+05""","=""1.5008e-02""","=""4.4822e+00""","=""-1.12472""",AAA,"=""[23.73609033897]""","=""[24.4194246464065]""","=""1s.4d""","=""3D""","=""2""","=""1s.9f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1814.40602952""","=""0.00000010""","=""""","=""2.6221e+05""","=""2.1569e-02""","=""3.8651e+00""","=""-1.18906""",AAA,"=""[23.73609263507]""","=""[24.4194247912483]""","=""1s.4d""","=""3D""","=""1""","=""1s.9f""","=""3F*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1815.04949104""","=""0.00000010""","=""""","=""2.4356e+05""","=""1.6841e-02""","=""5.0316e+00""","=""-1.07466""",AAA,"=""[23.73633503536]""","=""[24.4194249403235]""","=""1s.4d""","=""1D""","=""2""","=""1s.9f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1815.05027201""","=""0.00000010""","=""""","=""6.804e+04""","=""4.705e-03""","=""1.406e+00""","=""-1.6285""",AA,"=""[23.73633503536]""","=""[24.4194246464065]""","=""1s.4d""","=""1D""","=""2""","=""1s.9f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.805963581""","=""0.000000023""","=""""","=""2.239e+03""","=""1.425e-04""","=""5.965e-02""","=""-3.0012""",AA,"=""[23.737006806968]""","=""[24.41943630642235]""","=""1s.4f""","=""3F*""","=""3""","=""1s.9g""","=""1G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.806059960""","=""0.000000023""","=""""","=""1.1702e+04""","=""5.7907e-04""","=""2.4245e-01""","=""-2.39217""",AAA,"=""[23.737006806968]""","=""[24.4194362702203]""","=""1s.4f""","=""3F*""","=""3""","=""1s.9g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.806358901""","=""0.000000023""","=""""","=""2.1797e+05""","=""1.3868e-02""","=""5.8063e+00""","=""-1.01289""",AAA,"=""[23.737006806968]""","=""[24.4194361579319]""","=""1s.4f""","=""3F*""","=""3""","=""1s.9g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.808320259""","=""0.000000023""","=""""","=""6.877e+03""","=""3.403e-04""","=""1.832e-01""","=""-2.5139""",AA,"=""[23.737007692183]""","=""[24.41943630642235]""","=""1s.4f""","=""3F*""","=""4""","=""1s.9g""","=""1G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.808416638""","=""0.000000023""","=""""","=""2.9248e+02""","=""1.1257e-05""","=""6.0597e-03""","=""-3.99433""",AAA,"=""[23.737007692183]""","=""[24.4194362702203]""","=""1s.4f""","=""3F*""","=""4""","=""1s.9g""","=""3G""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.808559168""","=""0.000000023""","=""""","=""2.2931e+05""","=""1.3869e-02""","=""7.4658e+00""","=""-0.90371""",AAA,"=""[23.737007692183]""","=""[24.41943621668346]""","=""1s.4f""","=""3F*""","=""4""","=""1s.9g""","=""3G""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.808715580""","=""0.000000023""","=""""","=""7.4545e+03""","=""3.6889e-04""","=""1.9857e-01""","=""-2.47886""",AAA,"=""[23.737007692183]""","=""[24.4194361579319]""","=""1s.4f""","=""3F*""","=""4""","=""1s.9g""","=""3G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.811261389""","=""0.000000023""","=""""","=""2.1059e+05""","=""1.4590e-02""","=""4.3631e+00""","=""-1.13699""",AAA,"=""[23.737008760725]""","=""[24.4194362702203]""","=""1s.4f""","=""3F*""","=""2""","=""1s.9g""","=""3G""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.813724434""","=""0.000000023""","=""""","=""2.2019e+05""","=""1.4009e-02""","=""5.8655e+00""","=""-1.00848""",AAA,"=""[23.737009722091]""","=""[24.41943630642235]""","=""1s.4f""","=""1F*""","=""3""","=""1s.9g""","=""1G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.813820815""","=""0.000000023""","=""""","=""6.725e+03""","=""3.328e-04""","=""1.393e-01""","=""-2.6328""",AA,"=""[23.737009722091]""","=""[24.4194362702203]""","=""1s.4f""","=""1F*""","=""3""","=""1s.9g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1816.814119758""","=""0.000000023""","=""""","=""3.886e+03""","=""2.473e-04""","=""1.035e-01""","=""-2.7618""",AA,"=""[23.737009722091]""","=""[24.4194361579319]""","=""1s.4f""","=""1F*""","=""3""","=""1s.9g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.000833135""","=""0.000000023""","=""""","=""1.590e+03""","=""5.622e-05""","=""2.354e-02""","=""-3.4050""",AA,"=""[23.737006806968]""","=""[24.419363117280]""","=""1s.4f""","=""3F*""","=""3""","=""1s.9d""","=""1D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.008595654""","=""0.000000023""","=""""","=""2.8661e+03""","=""1.0133e-04""","=""4.2429e-02""","=""-3.14917""",AAA,"=""[23.737009722091]""","=""[24.419363117280]""","=""1s.4f""","=""1F*""","=""3""","=""1s.9d""","=""1D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.074165277""","=""0.000000023""","=""""","=""2.5752e+03""","=""9.1051e-05""","=""3.8127e-02""","=""-3.19562""",AAA,"=""[23.737006806968]""","=""[24.419335579246]""","=""1s.4f""","=""3F*""","=""3""","=""1s.9d""","=""3D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.074203153""","=""0.000000023""","=""""","=""2.2671e+02""","=""1.1222e-05""","=""4.6992e-03""","=""-4.10483""",AAA,"=""[23.737006806968]""","=""[24.419335565023]""","=""1s.4f""","=""3F*""","=""3""","=""1s.9d""","=""3D""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.076560527""","=""0.000000023""","=""""","=""4.1309e+03""","=""1.5904e-04""","=""8.5624e-02""","=""-2.84425""",AAA,"=""[23.737007692183]""","=""[24.419335565023]""","=""1s.4f""","=""3F*""","=""4""","=""1s.9d""","=""3D""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.078834367""","=""0.000000023""","=""""","=""4.4981e+03""","=""1.3359e-04""","=""3.9958e-02""","=""-3.17525""",AAA,"=""[23.737008760725]""","=""[24.419335779720]""","=""1s.4f""","=""3F*""","=""2""","=""1s.9d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.079368241""","=""0.000000023""","=""""","=""4.9975e+02""","=""2.4738e-05""","=""7.3991e-03""","=""-3.90767""",AAA,"=""[23.737008760725]""","=""[24.419335579246]""","=""1s.4f""","=""3F*""","=""2""","=""1s.9d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.081928422""","=""0.000000023""","=""""","=""1.423e+03""","=""5.032e-05""","=""2.107e-02""","=""-3.4532""",AA,"=""[23.737009722091]""","=""[24.419335579246]""","=""1s.4f""","=""1F*""","=""3""","=""1s.9d""","=""3D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1817.081966299""","=""0.000000023""","=""""","=""1.303e+02""","=""6.449e-06""","=""2.700e-03""","=""-4.3454""",AA,"=""[23.737009722091]""","=""[24.419335565023]""","=""1s.4f""","=""1F*""","=""3""","=""1s.9d""","=""3D""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1821.21149196""","=""0.00000023""","=""""","=""3.2453e+04""","=""1.1527e-03""","=""4.8377e-01""","=""-2.09320""",AAA,"=""[23.73609019010]""","=""[24.41686888593]""","=""1s.4d""","=""3D""","=""3""","=""1s.9p""","=""3P*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1821.21164084""","=""0.00000023""","=""""","=""2.8972e+04""","=""8.6439e-04""","=""2.5913e-01""","=""-2.36432""",AAA,"=""[23.73609033897]""","=""[24.41686897915]""","=""1s.4d""","=""3D""","=""2""","=""1s.9p""","=""3P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1821.21189021""","=""0.00000023""","=""""","=""5.7943e+03""","=""2.8812e-04""","=""8.6374e-02""","=""-2.84145""",AAA,"=""[23.73609033897]""","=""[24.41686888593]""","=""1s.4d""","=""3D""","=""2""","=""1s.9p""","=""3P*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1821.21471926""","=""0.00000023""","=""""","=""3.8634e+04""","=""6.4036e-04""","=""1.1518e-01""","=""-2.71645""",AAA,"=""[23.73609263507]""","=""[24.41687012452]""","=""1s.4d""","=""3D""","=""1""","=""1s.9p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""1821.21778337""","=""0.00000023""","=""""","=""9.6585e+03""","=""4.8028e-04""","=""8.6387e-02""","=""-2.84139""",AAA,"=""[23.73609263507]""","=""[24.41686897915]""","=""1s.4d""","=""3D""","=""1""","=""1s.9p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1821.21803274""","=""0.00000023""","=""""","=""3.8634e+02""","=""3.2018e-05""","=""5.7592e-03""","=""-4.01748""",AAA,"=""[23.73609263507]""","=""[24.41686888593]""","=""1s.4d""","=""3D""","=""1""","=""1s.9p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1830.5842458""","=""0.0000023""","=""""","=""2.4289e+05""","=""2.0337e-02""","=""3.6769e+00""","=""-1.21458""",AAA,"=""[23.74207006880]""","=""[24.419363117280]""","=""1s.4p""","=""1P*""","=""1""","=""1s.9d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1844.9535106""","=""0.0000024""","=""""","=""1.9477e+05""","=""3.3131e-03""","=""6.0369e-01""","=""-2.00265""",AAA,"=""[23.74207006880]""","=""[24.41408807749]""","=""1s.4p""","=""1P*""","=""1""","=""1s.9s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""1856.0640144""","=""0.0000024""","=""1""","=""2.9630e+05""","=""9.1817e-03""","=""2.8052e+00""","=""-1.33810""",AAA,"=""[23.07407479777]""","=""[23.74207006880]""","=""1s.3d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""L366""",
"=""""","=""""","=""1859.4191017""","=""0.0000024""","=""""","=""9.7398e+03""","=""3.0291e-04""","=""9.2712e-02""","=""-2.81972""",AAA,"=""[23.7078912279]""","=""[24.374681185743]""","=""1s.4p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1859.4198979""","=""0.0000024""","=""""","=""8.7651e+04""","=""4.5433e-03""","=""1.3906e+00""","=""-1.64366""",AAA,"=""[23.7078912279]""","=""[24.374680900214]""","=""1s.4p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1859.4199541""","=""0.0000024""","=""""","=""3.5063e+05""","=""2.5444e-02""","=""7.7878e+00""","=""-0.89544""",AAA,"=""[23.7078912279]""","=""[24.374680880069]""","=""1s.4p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1859.4222121""","=""0.0000024""","=""""","=""1.4610e+05""","=""7.5729e-03""","=""1.3907e+00""","=""-1.64362""",AAA,"=""[23.7078923433]""","=""[24.374681185743]""","=""1s.4p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1859.4230083""","=""0.0000024""","=""""","=""2.6296e+05""","=""2.2717e-02""","=""4.1718e+00""","=""-1.16653""",AAA,"=""[23.7078923433]""","=""[24.374680900214]""","=""1s.4p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1859.4603576""","=""0.0000024""","=""""","=""1.9480e+05""","=""3.0293e-02""","=""1.8544e+00""","=""-1.51866""",AAA,"=""[23.7079060221]""","=""[24.374681185743]""","=""1s.4p""","=""3P*""","=""0""","=""1s.8d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1869.03616142""","=""0.00000024""","=""""","=""5.611e+05""","=""2.939e-02""","=""1.266e+01""","=""-0.6868""",AA,"=""[23.07365070854]""","=""[23.737009722091]""","=""1s.3d""","=""3D""","=""3""","=""1s.4f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1869.03703843""","=""0.00000024""","=""""","=""4.294e+06""","=""3.148e-01""","=""9.686e+01""","=""0.1970""",AA,"=""[23.07365101981]""","=""[23.737009722091]""","=""1s.3d""","=""3D""","=""2""","=""1s.4f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""1869.044""","=""""","=""1869.03887010""","=""0.00000024""","=""500*""","=""6.1502e+04""","=""2.3007e-03""","=""9.9094e-01""","=""-1.79305""",AAA,"=""[23.07365070854]""","=""[23.737008760725]""","=""1s.3d""","=""3D""","=""3""","=""1s.4f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""L885""",
"=""1869.044""","=""""","=""1869.03974712""","=""0.00000024""","=""500*""","=""2.1521e+06""","=""1.1271e-01""","=""3.4675e+01""","=""-0.24907""",AAA,"=""[23.07365101981]""","=""[23.737008760725]""","=""1s.3d""","=""3D""","=""2""","=""1s.4f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""L885""",
"=""1869.044""","=""""","=""1869.04188077""","=""0.00000024""","=""500*""","=""1.3838e+07""","=""9.3178e-01""","=""4.0133e+02""","=""0.81441""",AAA,"=""[23.07365070854]""","=""[23.737007692183]""","=""1s.3d""","=""3D""","=""3""","=""1s.4f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""L885""",
"=""1869.044""","=""""","=""1869.04437491""","=""0.00000024""","=""500*""","=""9.7644e+05""","=""5.1138e-02""","=""2.2026e+01""","=""-0.44616""",AAA,"=""[23.07365070854]""","=""[23.737006806968]""","=""1s.3d""","=""3D""","=""3""","=""1s.4f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""L885""",
"=""1869.044""","=""""","=""1869.04525193""","=""0.00000024""","=""500*""","=""8.0071e+06""","=""5.8708e-01""","=""1.8062e+02""","=""0.46767""",AAA,"=""[23.07365101981]""","=""[23.737006806968]""","=""1s.3d""","=""3D""","=""2""","=""1s.4f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""L885""",
"=""""","=""""","=""1869.05518700""","=""0.00000024""","=""""","=""1.1624e+07""","=""1.0146e+00""","=""1.8729e+02""","=""0.48343""",AAA,"=""[23.07365649967]""","=""[23.737008760725]""","=""1s.3d""","=""3D""","=""1""","=""1s.4f""","=""3F*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""1870.234""","=""""","=""1870.23181137""","=""0.00000024""","=""200""","=""8.9780e+06""","=""6.5911e-01""","=""2.0291e+02""","=""0.51793""",AAA,"=""[23.07407479777]""","=""[23.737009722091]""","=""1s.3d""","=""1D""","=""2""","=""1s.4f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""L885""",
"=""""","=""""","=""1870.23452352""","=""0.00000024""","=""""","=""5.235e+02""","=""2.745e-05""","=""8.451e-03""","=""-3.8625""",AA,"=""[23.07407479777]""","=""[23.737008760725]""","=""1s.3d""","=""1D""","=""2""","=""1s.4f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1870.24003537""","=""0.00000024""","=""""","=""4.852e+06""","=""3.562e-01""","=""1.097e+02""","=""0.2507""",AA,"=""[23.07407479777]""","=""[23.737006806968]""","=""1s.3d""","=""1D""","=""2""","=""1s.4f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1892.739594""","=""0.000003""","=""""","=""2.5290e+00""","=""1.3583e-07""","=""1.6456e+04""","=""-6.3899""",AAA,"=""[23.08701852960]""","=""[23.74207006880]""","=""1s.3p""","=""1P*""","=""1""","=""1s.4p""","=""1P*""","=""1""",3,3,E2,"=""T7378""","=""""",
"=""""","=""""","=""1906.824601""","=""0.000003""","=""""","=""1.9474e+05""","=""6.3692e-03""","=""1.9991e+00""","=""-1.49695""",AAA,"=""[23.7078912279]""","=""[24.3581041440]""","=""1s.4p""","=""3P*""","=""2""","=""1s.8s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1906.827872""","=""0.000003""","=""""","=""1.1684e+05""","=""6.3690e-03""","=""1.1994e+00""","=""-1.71881""",AAA,"=""[23.7078923433]""","=""[24.3581041440]""","=""1s.4p""","=""3P*""","=""1""","=""1s.8s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1906.867987""","=""0.000003""","=""""","=""3.8948e+04""","=""6.3695e-03""","=""3.9985e-01""","=""-2.19590""",AAA,"=""[23.7079060221]""","=""[24.3581041440]""","=""1s.4p""","=""3P*""","=""0""","=""1s.8s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""1909.459""","=""""","=""1909.457057""","=""0.000003""","=""100""","=""7.1159e+06""","=""6.4827e-01""","=""1.2225e+02""","=""0.28888""",AAA,"=""[23.08701852960]""","=""[23.73633503536]""","=""1s.3p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""L885""",
"=""""","=""""","=""1910.176912""","=""0.000003""","=""""","=""8.944e+02""","=""8.154e-05""","=""1.538e-02""","=""-3.6115""",AA,"=""[23.08701852960]""","=""[23.73609033897]""","=""1s.3p""","=""1P*""","=""1""","=""1s.4d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1939.8850942""","=""0.0000004""","=""""","=""2.9506e+04""","=""9.9878e-04""","=""3.1893e-01""","=""-2.30156""",AAA,"=""[23.73633503536]""","=""[24.375466697350]""","=""1s.4d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.14406272""","=""0.00000011""","=""""","=""1.216e+04""","=""6.868e-04""","=""3.072e-01""","=""-2.3181""",AA,"=""[23.73609019010]""","=""[24.3748073302369]""","=""1s.4d""","=""3D""","=""3""","=""1s.8f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.14451515""","=""0.00000011""","=""""","=""9.307e+04""","=""7.360e-03""","=""2.352e+00""","=""-1.4341""",AA,"=""[23.73609033897]""","=""[24.3748073302369]""","=""1s.4d""","=""3D""","=""2""","=""1s.8f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.14468464""","=""0.00000011""","=""""","=""2.0626e+03""","=""8.3226e-05""","=""3.7230e-02""","=""-3.23464""",AAA,"=""[23.73609019010]""","=""[24.3748071255995]""","=""1s.4d""","=""3D""","=""3""","=""1s.8f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.14509011""","=""0.00000011""","=""""","=""4.6409e+05""","=""3.3707e-02""","=""1.5078e+01""","=""-0.62718""",AAA,"=""[23.73609019010]""","=""[24.3748069921824]""","=""1s.4d""","=""3D""","=""3""","=""1s.8f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.14513707""","=""0.00000011""","=""""","=""7.2183e+04""","=""4.0776e-03""","=""1.3029e+00""","=""-1.69062""",AAA,"=""[23.73609033897]""","=""[24.3748071255995]""","=""1s.4d""","=""3D""","=""2""","=""1s.8f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.14531841""","=""0.00000011""","=""""","=""3.9407e+04""","=""2.2261e-03""","=""9.9581e-01""","=""-1.80736""",AAA,"=""[23.73609019010]""","=""[24.3748069170618]""","=""1s.4d""","=""3D""","=""3""","=""1s.8f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.14577084""","=""0.00000011""","=""""","=""3.1946e+05""","=""2.5265e-02""","=""8.0728e+00""","=""-0.89851""",AAA,"=""[23.73609033897]""","=""[24.3748069170618]""","=""1s.4d""","=""3D""","=""2""","=""1s.8f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.15211525""","=""0.00000011""","=""""","=""3.8984e+05""","=""3.6704e-02""","=""7.0367e+00""","=""-0.95817""",AAA,"=""[23.73609263507]""","=""[24.3748071255995]""","=""1s.4d""","=""3D""","=""1""","=""1s.8f""","=""3F*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.88846452""","=""0.00000011""","=""""","=""3.5829e+05""","=""2.8358e-02""","=""9.0644e+00""","=""-0.84836""",AAA,"=""[23.73633503536]""","=""[24.3748073302369]""","=""1s.4d""","=""1D""","=""2""","=""1s.8f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""1941.88972118""","=""0.00000011""","=""""","=""1.051e+05""","=""8.314e-03""","=""2.658e+00""","=""-1.3812""",AA,"=""[23.73633503536]""","=""[24.3748069170618]""","=""1s.4d""","=""1D""","=""2""","=""1s.8f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
