obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""232.0939""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""232.1034""","=""0.0003""","=""232.10354""","=""0.00008""","=""5g""","=""2.4e+07""","=""1.9e-02""","=""8.9e-01""","=""-0.93""",C,"=""0.0208711""","=""5.3626336""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).5p""","=""2D*""","=""5/2""",6,6,,"=""T3038""","=""L4189c12""",
"=""232.5467""","=""0.0003""","=""232.54677""","=""0.00010""","=""4g""","=""4.1e+06""","=""2.2e-03""","=""1.0e-01""","=""-1.88""",C,"=""0.0208711""","=""5.352452""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).5p""","=""2D*""","=""3/2""",6,4,,"=""T3038""","=""L4189c12""",
"=""232.7960""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""232.8464""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""232.8901""","=""0.0003""","=""232.88971""","=""0.00013""","=""5g""","=""4.6e+06""","=""5.6e-03""","=""1.7e-01""","=""-1.65""",C,"=""0.00000000""","=""5.323730""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).5p""","=""2F*""","=""5/2""",4,6,,"=""T3038""","=""L4189c12""",
"=""233.1541""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""233.1651""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""233.2845""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""233.5387""","=""0.0003""","=""233.53869""","=""0.00010""","=""5g""","=""1.7e+07""","=""7.0e-03""","=""2.1e-01""","=""-1.56""",C,"=""0.00000000""","=""5.308936""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).5p""","=""2P*""","=""1/2""",4,2,,"=""T3038""","=""L4189c12""",
"=""233.5881""","=""0.0003""","=""233.58776""","=""0.00008""","=""5g""","=""3.6e+06""","=""3.9e-03""","=""1.8e-01""","=""-1.63""",C,"=""0.0208711""","=""5.328692""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).5p""","=""2F*""","=""7/2""",6,8,,"=""T3038""","=""L4189c12""",
"=""233.6478""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""233.7351""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""233.7423""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""233.7522""","=""0.0003""","=""233.75192""","=""0.00009""","=""4g""","=""3.7e+06""","=""3.0e-03""","=""9.3e-02""","=""-1.92""",C,"=""0.00000000""","=""5.3040932""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).5p""","=""2P*""","=""3/2""",4,4,,"=""T3038""","=""L4189c12""",
"=""233.8059""","=""0.0003""","=""233.80632""","=""0.00013""","=""2g""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""5.323730""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).5p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""234.0919""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""234.4199""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""234.5203""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""234.6752""","=""0.0003""","=""234.67535""","=""0.00009""","=""5g""","=""1.3e+07""","=""7.2e-03""","=""3.3e-01""","=""-1.37""",C,"=""0.0208711""","=""5.3040932""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).5p""","=""2P*""","=""3/2""",6,4,,"=""T3038""","=""L4189c12""",
"=""234.7813""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""235.6931""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""235.8839""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""236.0734""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""236.8548""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""236.8871""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""237.3472""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""237.4362""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""237.7134""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""237.9476""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""239.8667""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""240.6688""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""241.2941""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""241.2981""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""241.4911""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""241.4949""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""242.5189""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""242.5465""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""242.9291""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""242.93945""","=""0.00020""","=""242.93953""","=""0.00008""","=""5g""","=""2.07e+06""","=""2.75e-03""","=""8.8e-02""","=""-1.96""",C,"=""0.00000000""","=""5.1035003""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(3P).4p""","=""2D*""","=""5/2""",4,6,,"=""T7574""","=""L2110,L4189c12""",
"=""242.99316""","=""0.00020""","=""242.99321""","=""0.00008""","=""5g""","=""2.82e+07""","=""2.50e-02""","=""8.0e-01""","=""-1.00""",C,"=""0.00000000""","=""5.1023730""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""T7574""","=""L2110,L4189c12""",
"=""243.2966""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""243.3460""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""243.5762""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""243.93706""","=""0.00020""","=""243.93713""","=""0.00008""","=""5g""","=""2.10e+07""","=""1.87e-02""","=""9.0e-01""","=""-0.95""",C,"=""0.0208711""","=""5.1035003""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3P).4p""","=""2D*""","=""5/2""",6,6,,"=""T7574""","=""L2110,L4189c12""",
"=""243.99101""","=""0.00015""","=""243.99125""","=""0.00008""","=""5g""","=""2.17e+06""","=""1.29e-03""","=""6.2e-02""","=""-2.11""",C,"=""0.0208711""","=""5.1023730""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3P).4p""","=""2D*""","=""3/2""",6,4,,"=""T7574""","=""L2110,L4189c12""",
"=""244.4104""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""245.0150""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""245.2863""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""245.60732""","=""0.00020""","=""245.60722""","=""0.00009""","=""2g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.0480682""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L2110""",
"=""246.03465""","=""0.00020""","=""246.03488""","=""0.00008""","=""3g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.0392936""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""246.34165""","=""0.00015""","=""246.34171""","=""0.00009""","=""4g""","=""2.08e+06""","=""1.89e-03""","=""6.1e-02""","=""-2.12""",C,"=""0.00000000""","=""5.0330168""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""2P*""","=""3/2""",4,4,,"=""T7574""","=""L2110,L4189c12""",
"=""246.62676""","=""0.00020""","=""246.62689""","=""0.00009""","=""3g""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""5.0480682""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L2110,L4189c12""",
"=""246.9149""","=""0.0003""","=""246.91542""","=""0.00012""","=""5g""","=""4.88e+06""","=""2.23e-03""","=""7.3e-02""","=""-2.05""",C,"=""0.00000000""","=""5.021323""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""2P*""","=""1/2""",4,2,,"=""T7574""","=""L4189c12""",
"=""247.05790""","=""0.00020""","=""247.05811""","=""0.00008""","=""4g""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""5.0392936""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L2110,L4189c12""",
"=""247.36756""","=""0.00020""","=""247.36751""","=""0.00009""","=""5g""","=""2.92e+06""","=""1.79e-03""","=""8.7e-02""","=""-1.97""",C,"=""0.0208711""","=""5.0330168""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""2P*""","=""3/2""",6,4,,"=""T7574""","=""L2110,L4189c12""",
"=""247.84799""","=""0.00015""","=""247.84792""","=""0.00008""","=""4g""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""5.0024305""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L2110,L4189c12""",
"=""248.86193""","=""0.00023""","=""248.86164""","=""0.00009""","=""4g*""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""5.002925""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L2110,L4189c12""",
"=""248.86193""","=""0.00023""","=""248.86188""","=""0.00012""","=""4g*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.982049""","=""3d.4s2""","=""2D""","=""3/2""","=""""","=""*""","=""3/2 or 5/2""",4,6,,"=""""","=""L2110,L4189c12""",
"=""248.88636""","=""0.00020""","=""248.88632""","=""0.00008""","=""2g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""5.0024305""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""249.20144""","=""0.00020""","=""249.20171""","=""0.00008""","=""3g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.9752548""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""4D*""","=""5/2""",4,6,,"=""""","=""L2110""",
"=""249.2148""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""249.35081""","=""0.00020""","=""249.35080""","=""0.00008""","=""4g""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.9722800""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""2F*""","=""5/2""",4,6,,"=""""","=""L2110,L4189c12""",
"=""249.54127""","=""0.00020""","=""249.54152""","=""0.00008""","=""3g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.9684798""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""4D*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""249.90887""","=""0.00015""","=""249.90882""","=""0.00013""","=""0g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.982049""","=""3d.4s2""","=""2D""","=""5/2""","=""""","=""*""","=""3/2 or 5/2""",6,6,,"=""""","=""L2110""",
"=""250.06515""","=""0.00020""","=""250.06517""","=""0.00008""","=""2g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.9580754""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).5p""","=""4F*""","=""5/2""",4,6,,"=""""","=""L2110""",
"=""250.25119""","=""0.00020""","=""250.25151""","=""0.00008""","=""3g""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.9752548""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""4D*""","=""5/2""",6,6,,"=""""","=""L2110,L4189c12""",
"=""250.40188""","=""0.00020""","=""250.40186""","=""0.00008""","=""3g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.9722800""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L2110""",
"=""250.59397""","=""0.00020""","=""250.59419""","=""0.00008""","=""2g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.9684798""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""4D*""","=""3/2""",6,4,,"=""""","=""L2110""",
"=""251.12220""","=""0.00020""","=""251.12228""","=""0.00008""","=""1g,a""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.9580754""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).5p""","=""4F*""","=""5/2""",6,6,,"=""""","=""L2110""",
"=""253.5882""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""254.8849""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""255.0346""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""255.0385""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""257.2169""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""258.9218""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""259.3213""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""259.5775""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""263.40145""","=""0.00015""","=""263.40142""","=""0.00008""","=""3g""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.7070437""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(3P).4p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L2110,L4189c12""",
"=""263.79324""","=""0.00015""","=""263.79319""","=""0.00008""","=""3g""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.7000530""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(3P).4p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L2110,L4189c12""",
"=""264.0066""","=""0.0003""","=""264.00705""","=""0.00014""","=""3g""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.696246""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(3P).4p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""264.2942""","=""0.0003""","=""""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""264.3646""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""264.57453""","=""0.00015""","=""264.57455""","=""0.00008""","=""3g""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.7070437""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3P).4p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L2110,L4189c12""",
"=""264.96966""","=""0.00020""","=""264.96982""","=""0.00009""","=""3g""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.7000530""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3P).4p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L2110,L4189c12""",
"=""266.7595""","=""0.0002""","=""266.75965""","=""0.00012""","=""0g,a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""4.647787""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(3P).4p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L2110""",
"=""267.2270""","=""0.0003""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""267.5441""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""267.5652""","=""0.0003""","=""267.56579""","=""0.00011""","=""4""","=""""","=""""","=""""","=""""",,"=""1.8649582""","=""6.4987417""","=""3d2.(3F).4s""","=""2F""","=""7/2""","=""""","=""*""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""267.8834""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""267.9630""","=""0.0002""","=""267.96295""","=""0.00012""","=""4g""","=""""","=""""","=""""","=""""",,"=""0.0208711""","=""4.647787""","=""3d.4s2""","=""2D""","=""5/2""","=""3d2.(3P).4p""","=""4S*""","=""3/2""",6,4,,"=""""","=""L2110,L4189c12""",
"=""268.9049""","=""0.0003""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""269.35728""","=""0.00015""","=""269.35723""","=""0.00012""","=""6g""","=""1.61e+07""","=""8.8e-03""","=""3.1e-01""","=""-1.46""",C+,"=""0.00000000""","=""4.6029653""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(1D).4p""","=""2P*""","=""1/2""",4,2,,"=""T5448""","=""L2110,L4189c12""",
"=""269.64345""","=""0.00015""","=""269.64339""","=""0.00009""","=""5g""","=""6.0e+05""","=""6.5e-04""","=""2.3e-02""","=""-2.58""",C+,"=""0.00000000""","=""4.5980805""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(1D).4p""","=""2P*""","=""3/2""",4,4,,"=""T5448""","=""L2110,L4189c12""",
"=""269.6829""","=""0.0003""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""269.9817""","=""0.0002""","=""269.98162""","=""0.00010""","=""6g""","=""2.4e+06""","=""3.9e-03""","=""1.40e-01""","=""-1.80""",B,"=""0.00000000""","=""4.5923200""","=""3d.4s2""","=""2D""","=""3/2""","=""3d2.(1D).4p""","=""2D*""","=""5/2""",4,6,,"=""T5448""","=""L2110,L4189c12""",
"=""270.5375""","=""0.0004""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""270.5877""","=""0.0004""","=""""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
