obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""687.2135""","=""0.0003""","=""687.213853""","=""0.000024""","=""36""","=""""","=""""","=""""","=""""",,"=""3.235613756""","=""5.03977119""","=""""","=""*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L12239""",
"=""687.26218""","=""0.00004""","=""687.262194""","=""0.000009""","=""500""","=""""","=""""","=""""","=""""",,"=""2.128325734""","=""3.93235627""","=""6d3.(2H).7s""","=""3H""","=""5""","=""""","=""*""","=""5""",11,11,,"=""""","=""L5951""",
"=""687.2703""","=""0.0005""","=""687.271428""","=""0.000006""","=""9""","=""""","=""""","=""""","=""""",,"=""2.135541319""","=""3.939547616""","=""6d2.7s.7p""","=""5F*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L3552""",
"=""687.2807""","=""0.0005""","=""687.280465""","=""0.000014""","=""9""","=""""","=""""","=""""","=""""",,"=""2.670569119""","=""4.47455170""","=""""","=""*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L3552""",
"=""687.28846""","=""0.00006""","=""687.288430""","=""0.000008""","=""290""","=""""","=""""","=""""","=""""",,"=""1.951135368""","=""3.755097039""","=""6d2.7s.7p""","=""5F*""","=""1""","=""""","=""""","=""1""",3,3,,"=""""","=""L5951""",
"=""687.4130""","=""0.0005""","=""687.413128""","=""0.000008""","=""37""","=""""","=""""","=""""","=""""",,"=""1.980039530""","=""3.78367396""","=""6d3.(2D2).7s""","=""""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L3552""",
"=""687.59886""","=""0.00006""","=""687.598882""","=""0.000014""","=""260""","=""""","=""""","=""""","=""""",,"=""2.853515099""","=""4.65666228""","=""""","=""*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""687.60998""","=""0.00024""","=""687.609997""","=""0.000005""","=""68""","=""""","=""""","=""""","=""""",,"=""2.080931827""","=""3.88404986""","=""5f.6d2.7s""","=""5I*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L12239""",
"=""687.664961""","=""0.000006""","=""687.6649633""","=""0.0000014""","=""2900""","=""""","=""""","=""""","=""""",,"=""0.3557427977""","=""2.158716703""","=""6d2.7s2""","=""3F""","=""3""","=""6d.7s2.7p""","=""3D*""","=""3""",7,7,,"=""""","=""L18702""",
"=""687.68758""","=""0.00019""","=""687.6876904""","=""0.0000014""","=""170""","=""""","=""""","=""""","=""""",,"=""0.6151672932""","=""2.418081613""","=""6d2.7s2""","=""3F""","=""4""","=""6d2.7s.7p""","=""5F*""","=""3""",9,7,,"=""""","=""L12239""",
"=""687.7337""","=""0.0005""","=""687.732850""","=""0.000005""","=""9""","=""""","=""""","=""""","=""""",,"=""2.010711511""","=""3.813507442""","=""6d.7s2.7p""","=""1D*""","=""2""","=""""","=""""","=""2""",5,5,,"=""""","=""L3552""",
"=""687.81898""","=""0.00024""","=""687.818727""","=""0.000014""","=""47""","=""""","=""""","=""""","=""""",,"=""2.714030537""","=""4.51660138""","=""""","=""*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L12239""",
"=""687.9367""","=""0.0005""","=""687.936034""","=""0.000024""","=""9""","=""""","=""""","=""""","=""""",,"=""2.486474731""","=""4.28873820""","=""6d3.(2F).7s""","=""3F""","=""2""","=""""","=""*""","=""1""",5,3,,"=""""","=""L3552""",
"=""687.99412""","=""0.00009""","=""687.994215""","=""0.000019""","=""110""","=""""","=""""","=""""","=""""",,"=""2.876680128""","=""4.67879119""","=""5f.6d.7s.7p""","=""5G""","=""3""","=""""","=""*""","=""2""",7,5,,"=""""","=""L5951""",
"=""688.0304""","=""0.0003""","=""688.03038""","=""0.00003""","=""32""","=""""","=""""","=""""","=""""",,"=""3.229607614""","=""5.03162394""","=""""","=""*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L12239""",
"=""688.1274""","=""0.0005""","=""688.12791""","=""0.00003""","=""4""","=""""","=""""","=""""","=""""",,"=""2.683744315""","=""4.48550524""","=""6d3.(2G).7s""","=""""","=""4""","=""""","=""*""","=""4""",9,9,,"=""""","=""L3552""",
"=""688.26729""","=""0.00009""","=""688.267110""","=""0.000014""","=""100""","=""""","=""""","=""""","=""""",,"=""2.052464528""","=""3.85386106""","=""6d3.(2H).7s""","=""3H""","=""6""","=""""","=""*""","=""6""",13,13,,"=""""","=""L5951""",
"=""688.2843""","=""0.0005""","=""688.283816""","=""0.000011""","=""4""","=""""","=""""","=""""","=""""",,"=""2.347057245""","=""4.14841005""","=""6d2.7s.7p""","=""3G*""","=""3""","=""5f.6d.7s.7p""","=""3H""","=""4""",7,9,,"=""""","=""L3552""",
"=""688.3149""","=""0.0005""","=""688.315004""","=""0.000019""","=""23""","=""""","=""""","=""""","=""""",,"=""2.486474731""","=""4.28774592""","=""6d3.(2F).7s""","=""3F""","=""2""","=""""","=""*""","=""3""",5,7,,"=""""","=""L3552""",
"=""688.3573""","=""0.0005""","=""688.357249""","=""0.000019""","=""23""","=""""","=""""","=""""","=""""",,"=""2.389582246""","=""4.19074289""","=""6d3.(2P).7s""","=""""","=""2""","=""""","=""*""","=""3""",5,7,,"=""""","=""L3552""",
"=""688.3831""","=""0.0005""","=""688.383196""","=""0.000009""","=""9""","=""""","=""""","=""""","=""""",,"=""2.519639824""","=""4.32073257""","=""5f.6d.7s2""","=""1H*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L3552""",
"=""688.47098""","=""0.00003""","=""688.470984""","=""0.000009""","=""490""","=""""","=""""","=""""","=""""",,"=""1.716904709""","=""3.51776780""","=""6d3.(4F).7s""","=""3F""","=""2""","=""""","=""*""","=""1""",5,3,,"=""""","=""L18702""",
"=""688.50365""","=""0.00008""","=""688.503651""","=""0.000007""","=""130""","=""""","=""""","=""""","=""""",,"=""1.920524884""","=""3.721302531""","=""5f.6d.7s2""","=""3G*""","=""5""","=""6d4""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""688.52138""","=""0.00005""","=""688.521375""","=""0.000009""","=""410""","=""""","=""""","=""""","=""""",,"=""1.920914392""","=""3.72164568""","=""6d3.(2H).7s""","=""3H""","=""4""","=""""","=""*""","=""3""",9,7,,"=""""","=""L5951""",
"=""688.57392""","=""0.00024""","=""688.574074""","=""0.000008""","=""77""","=""""","=""""","=""""","=""""",,"=""2.549936368""","=""4.350529842""","=""6d2.7s.7p""","=""5D*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L12239""",
"=""688.7621""","=""0.0005""","=""688.763183""","=""0.000019""","=""4""","=""""","=""""","=""""","=""""",,"=""2.594012580""","=""4.39411168""","=""""","=""*""","=""2""","=""6d4""","=""""","=""3""",5,7,,"=""""","=""L3552""",
"=""688.7864""","=""0.0005""","=""688.786967""","=""0.000007""","=""9""","=""""","=""""","=""""","=""""",,"=""2.158716703""","=""3.958753644""","=""6d.7s2.7p""","=""3D*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3552""",
"=""688.830787""","=""0.000011""","=""688.830812""","=""0.000004""","=""1400""","=""""","=""""","=""""","=""""",,"=""0.4792576672""","=""2.279180032""","=""6d2.7s2""","=""3P""","=""1""","=""6d2.7s.7p""","=""5D*""","=""0""",3,1,,"=""""","=""L18702""",
"=""689.00610""","=""0.00009""","=""689.006003""","=""0.000006""","=""100""","=""""","=""""","=""""","=""""",,"=""1.936507287""","=""3.735971992""","=""5f.6d2.7s""","=""5H*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""689.07353""","=""0.00008""","=""689.073566""","=""0.000006""","=""160""","=""""","=""""","=""""","=""""",,"=""1.438344449""","=""3.237632718""","=""6d3.(4P).7s""","=""5P""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""689.09519""","=""0.00024""","=""689.095248""","=""0.000006""","=""59""","=""""","=""""","=""""","=""""",,"=""2.169869268""","=""3.969100925""","=""5f.6d2.7s""","=""5I*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L12239""",
"=""689.41517""","=""0.00005""","=""689.415243""","=""0.000014""","=""410""","=""""","=""""","=""""","=""""",,"=""2.128325734""","=""3.92672227""","=""6d3.(2H).7s""","=""3H""","=""5""","=""""","=""*""","=""4""",11,9,,"=""""","=""L5951""",
"=""689.4682""","=""0.0005""","=""689.46800""","=""0.00003""","=""4""","=""""","=""""","=""""","=""""",,"=""3.193081366""","=""4.99134029""","=""""","=""*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L12239""",
"=""689.5517""","=""0.0003""","=""689.551737""","=""0.000014""","=""31""","=""""","=""""","=""""","=""""",,"=""2.547112309""","=""4.34515286""","=""6d.7s2.7p""","=""3P*""","=""0""","=""""","=""5F""","=""1""",1,3,,"=""""","=""L12239""",
"=""689.61323""","=""0.00009""","=""689.613247""","=""0.000004""","=""120""","=""""","=""""","=""""","=""""",,"=""1.291188428""","=""3.089068601""","=""5f.6d.7s2""","=""1G*""","=""4""","=""6d3.(2D1).7s""","=""3D""","=""3""",9,7,,"=""""","=""L5951""",
"=""689.7018""","=""0.0005""","=""689.701565""","=""0.000024""","=""38""","=""""","=""""","=""""","=""""",,"=""2.674963685""","=""4.47261364""","=""6d3.(2P).7s""","=""""","=""2""","=""""","=""*""","=""3""",5,7,,"=""""","=""L3552""",
"=""689.7129""","=""0.0005""","=""689.713248""","=""0.000011""","=""47""","=""""","=""""","=""""","=""""",,"=""2.473285786""","=""4.27090529""","=""6d2.7s.7p""","=""5F*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L3552""",
"=""689.89059""","=""0.00024""","=""689.89151""","=""0.00003""","=""49""","=""""","=""""","=""""","=""""",,"=""3.489022961""","=""5.28617796""","=""""","=""*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L12239""",
"=""689.9180""","=""0.0005""","=""689.918050""","=""0.000007""","=""95""","=""""","=""""","=""""","=""""",,"=""2.169869268""","=""3.966955146""","=""5f.6d2.7s""","=""5I*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L3552""",
"=""690.19095""","=""0.00019""","=""690.189955""","=""0.000019""","=""100""","=""""","=""""","=""""","=""""",,"=""3.009680634""","=""4.80605854""","=""""","=""*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L12239""",
"=""690.23471""","=""0.00009""","=""690.234623""","=""0.000012""","=""110""","=""""","=""""","=""""","=""""",,"=""2.347057245""","=""4.14331890""","=""6d2.7s.7p""","=""3G*""","=""3""","=""6d4""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""690.26670""","=""0.00006""","=""690.266670""","=""0.000006""","=""290""","=""""","=""""","=""""","=""""",,"=""2.080931827""","=""3.877110085""","=""5f.6d2.7s""","=""5I*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L5951""",
"=""690.29201""","=""0.00019""","=""690.29213""","=""0.00004""","=""120""","=""""","=""""","=""""","=""""",,"=""2.683744315""","=""4.47985633""","=""6d3.(2G).7s""","=""""","=""4""","=""""","=""*""","=""5""",9,11,,"=""""","=""L12239""",
"=""690.41147""","=""0.00006""","=""690.411434""","=""0.000009""","=""230""","=""""","=""""","=""""","=""""",,"=""1.463377110""","=""3.25917875""","=""6d3.(4P).7s""","=""5P""","=""2""","=""6d2.7s.7p""","=""3D*""","=""1""",5,3,,"=""""","=""L5951""",
"=""690.4671""","=""0.0005""","=""690.467366""","=""0.000014""","=""9""","=""""","=""""","=""""","=""""",,"=""2.473285786""","=""4.26894195""","=""6d2.7s.7p""","=""5F*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L3552""",
"=""690.4861""","=""0.0005""","=""690.486208""","=""0.000007""","=""47""","=""""","=""""","=""""","=""""",,"=""2.240278611""","=""4.03588578""","=""6d.7s2.7p""","=""1F*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3552""",
"=""690.5221""","=""0.0005""","=""690.522423""","=""0.000006""","=""38""","=""""","=""""","=""""","=""""",,"=""2.080931827""","=""3.87644482""","=""5f.6d2.7s""","=""5I*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L3552""",
"=""690.5987""","=""0.0005""","=""690.600219""","=""0.000019""","=""6""","=""""","=""""","=""""","=""""",,"=""3.235613756""","=""5.03092449""","=""""","=""*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L12239""",
"=""690.63640""","=""0.00019""","=""690.636900""","=""0.000024""","=""98""","=""""","=""""","=""""","=""""",,"=""2.677398258""","=""4.47261364""","=""6d3.(2F).7s""","=""1F""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L12239""",
"=""690.6483""","=""0.0005""","=""690.648200""","=""0.000014""","=""240""","=""""","=""""","=""""","=""""",,"=""2.226743183""","=""4.02192919""","=""6d3.(4F).7s""","=""3F""","=""4""","=""""","=""*""","=""4""",9,9,,"=""""","=""L3552""",
"=""690.68629""","=""0.00019""","=""690.685380""","=""0.000011""","=""110""","=""""","=""""","=""""","=""""",,"=""2.347057245""","=""4.14214662""","=""6d2.7s.7p""","=""3G*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L12239""",
"=""690.77614""","=""0.00019""","=""690.776063""","=""0.000004""","=""99""","=""""","=""""","=""""","=""""",,"=""1.761104381""","=""3.555958097""","=""6d3.(2G).7s""","=""""","=""5""","=""""","=""*""","=""4""",11,9,,"=""""","=""L12239""",
"=""690.84939""","=""0.00024""","=""690.84964""","=""0.00003""","=""63""","=""""","=""""","=""""","=""""",,"=""3.555958097""","=""5.35062066""","=""""","=""*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L12239""",
"=""691.05215""","=""0.00024""","=""691.05164""","=""0.00003""","=""71""","=""""","=""""","=""""","=""""",,"=""2.77739581""","=""4.57153378""","=""6d3.(2P).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L12239""",
"=""691.08965""","=""0.00007""","=""691.089548""","=""0.000004""","=""180""","=""""","=""""","=""""","=""""",,"=""1.215641081""","=""3.009680634""","=""6d3.(4F).7s""","=""5F""","=""5""","=""""","=""*""","=""5""",11,11,,"=""""","=""L5951""",
"=""691.11256""","=""0.00010""","=""691.112636""","=""0.000007""","=""87""","=""""","=""""","=""""","=""""",,"=""1.592945153""","=""3.38692477""","=""6d3.(4P).7s""","=""5P""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L5951""",
"=""691.3132811""","=""0.0000014""","=""691.3132815""","=""0.0000014""","=""25000""","=""""","=""""","=""""","=""""",,"=""0.0000000000""","=""1.793458939""","=""6d2.7s2""","=""3F""","=""2""","=""6d2.7s.7p""","=""5G*""","=""2""",5,5,,"=""""","=""L18702""",
"=""691.4601""","=""0.0005""","=""691.459845""","=""0.000024""","=""9""","=""""","=""""","=""""","=""""",,"=""2.318457821""","=""4.11153661""","=""5f.7s2.7p""","=""3F""","=""2""","=""""","=""*""","=""1""",5,3,,"=""""","=""L3552""",
"=""691.5080""","=""0.0005""","=""691.50751""","=""0.00003""","=""9""","=""""","=""""","=""""","=""""",,"=""2.810708039""","=""4.60366325""","=""""","=""*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3552""",
"=""691.66203""","=""0.00008""","=""691.662094""","=""0.000004""","=""150""","=""""","=""""","=""""","=""""",,"=""0.902620242""","=""2.695174721""","=""6d2.7s2""","=""""","=""2""","=""5f.6d2.7s""","=""5G*""","=""2""",5,5,,"=""""","=""L5951""",
"=""691.803647""","=""0.000014""","=""691.8036721""","=""0.0000024""","=""1400""","=""""","=""""","=""""","=""""",,"=""1.215641081""","=""3.007828712""","=""6d3.(4F).7s""","=""5F""","=""5""","=""""","=""*""","=""4""",11,9,,"=""""","=""L18702""",
"=""692.1324""","=""0.0005""","=""692.130737""","=""0.000024""","=""4""","=""""","=""""","=""""","=""""",,"=""2.833695961""","=""4.62503670""","=""""","=""*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L3552""",
"=""692.19484""","=""0.00006""","=""692.194846""","=""0.000006""","=""230""","=""""","=""""","=""""","=""""",,"=""2.233126549""","=""4.024301377""","=""5f.6d2.7s""","=""5H*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""692.2300""","=""0.0005""","=""692.229782""","=""0.000019""","=""23""","=""""","=""""","=""""","=""""",,"=""2.714030537""","=""4.50511497""","=""""","=""*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3552""",
"=""692.2743""","=""0.0005""","=""692.274639""","=""0.000024""","=""4""","=""""","=""""","=""""","=""""",,"=""2.389582246""","=""4.18055062""","=""6d3.(2P).7s""","=""""","=""2""","=""""","=""*""","=""2""",5,5,,"=""""","=""L3552""",
"=""692.65713""","=""0.00011""","=""692.657103""","=""0.000004""","=""74""","=""""","=""""","=""""","=""""",,"=""1.633505867""","=""3.423485323""","=""5f.6d.7s2""","=""3G*""","=""4""","=""6d4""","=""3G""","=""3""",9,7,,"=""""","=""L5951""",
"=""692.6950""","=""0.0005""","=""692.69519""","=""0.00003""","=""18""","=""""","=""""","=""""","=""""",,"=""2.769682369""","=""4.55956340""","=""5f.6d2.7s""","=""5G*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3552""",
"=""692.7476""","=""0.0005""","=""692.747894""","=""0.000005""","=""37""","=""""","=""""","=""""","=""""",,"=""1.766030147""","=""3.555775009""","=""5f.6d.7s2""","=""3P*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L3552""",
"=""692.8222""","=""0.0005""","=""692.824095""","=""0.000007""","=""9""","=""""","=""""","=""""","=""""",,"=""2.010711511""","=""3.800259527""","=""6d.7s2.7p""","=""1D*""","=""2""","=""6d4""","=""""","=""3""",5,7,,"=""""","=""L3552""",
"=""692.9632""","=""0.0005""","=""692.962880""","=""0.000012""","=""9""","=""""","=""""","=""""","=""""",,"=""2.285237890""","=""4.07442750""","=""5f.7s2.7p""","=""3G""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L3552""",
"=""693.0870""","=""0.0005""","=""693.086951""","=""0.000024""","=""13""","=""""","=""""","=""""","=""""",,"=""2.683744315""","=""4.47261364""","=""6d3.(2G).7s""","=""""","=""4""","=""""","=""*""","=""3""",9,7,,"=""""","=""L3552""",
"=""693.3696""","=""0.0005""","=""693.369668""","=""0.000014""","=""13""","=""""","=""""","=""""","=""""",,"=""1.763900930""","=""3.55204085""","=""6d3.(2P).7s""","=""""","=""0""","=""""","=""*""","=""1""",1,3,,"=""""","=""L3552""",
"=""693.4139""","=""0.0005""","=""693.413781""","=""0.000007""","=""69""","=""""","=""""","=""""","=""""",,"=""2.477968921""","=""4.265995087""","=""5f.6d2.7s""","=""5H*""","=""6""","=""""","=""""","=""6""",13,13,,"=""""","=""L3552""",
"=""693.5749""","=""0.0005""","=""693.574703""","=""0.000003""","=""9""","=""""","=""""","=""""","=""""",,"=""1.592945153""","=""3.380556465""","=""6d3.(4P).7s""","=""5P""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L3552""",
"=""693.61422""","=""0.00005""","=""693.614249""","=""0.000005""","=""460""","=""""","=""""","=""""","=""""",,"=""1.793458939""","=""3.580968332""","=""6d2.7s.7p""","=""5G*""","=""2""","=""""","=""""","=""2""",5,5,,"=""""","=""L5951""",
"=""693.61970""","=""0.00006""","=""693.619730""","=""0.000014""","=""260""","=""""","=""""","=""""","=""""",,"=""1.966871474""","=""3.75436674""","=""6d3.(2D2).7s""","=""""","=""2""","=""""","=""*""","=""1""",5,3,,"=""""","=""L5951""",
"=""693.6401""","=""0.0005""","=""693.640555""","=""0.000004""","=""69""","=""""","=""""","=""""","=""""",,"=""1.633505867""","=""3.420947469""","=""5f.6d.7s2""","=""3G*""","=""4""","=""6d4""","=""3H""","=""5""",9,11,,"=""""","=""L3552""",
"=""693.6752""","=""0.0005""","=""693.675326""","=""0.000024""","=""18""","=""""","=""""","=""""","=""""",,"=""2.810708039""","=""4.59806004""","=""""","=""*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L3552""",
"=""693.8136""","=""0.0005""","=""693.813837""","=""0.000004""","=""46""","=""""","=""""","=""""","=""""",,"=""1.728997759""","=""3.515992941""","=""6d.7s2.7p""","=""3F*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3552""",
"=""693.85663""","=""0.00005""","=""693.856647""","=""0.000005""","=""310""","=""""","=""""","=""""","=""""",,"=""1.592945153""","=""3.379830080""","=""6d3.(4P).7s""","=""5P""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L5951""",
"=""693.8947""","=""0.0005""","=""693.894183""","=""0.000014""","=""37""","=""""","=""""","=""""","=""""",,"=""2.624137715""","=""4.41092598""","=""5f.6d.7s2""","=""3D*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3552""",
"=""693.9532""","=""0.0005""","=""693.953334""","=""0.000009""","=""46""","=""""","=""""","=""""","=""""",,"=""1.731131837""","=""3.51776780""","=""6d3.(2D2).7s""","=""""","=""1""","=""""","=""*""","=""1""",3,3,,"=""""","=""L3552""",
"=""694.22467""","=""0.00010""","=""694.224524""","=""0.000006""","=""90""","=""""","=""""","=""""","=""""",,"=""2.238363337""","=""4.024301377""","=""6d.7s2.7p""","=""3F*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L5951""",
"=""694.34835""","=""0.00011""","=""694.348414""","=""0.000024""","=""74""","=""""","=""""","=""""","=""""",,"=""3.081045536""","=""4.86666491""","=""""","=""3I*""","=""6""","=""""","=""""","=""5""",13,11,,"=""""","=""L5951""",
"=""694.445283""","=""0.000024""","=""694.445304""","=""0.000004""","=""710""","=""""","=""""","=""""","=""""",,"=""0.9301651190""","=""2.715535366""","=""6d3.(4F).7s""","=""5F""","=""3""","=""5f.6d2.7s""","=""3H*""","=""4""",7,9,,"=""""","=""L18702""",
